aml_id,entity_id,entity_type,reason,risk_level,created_date
d4bc2d76-5854-4c5f-82cc-738ca813d6df,34caeb9d-2291-4beb-a2c1-91ca0679754e,Company,VAT Under-Reporting,High,29-Jan-2026
270a39eb-6afb-43ce-a4dc-86b544226ce0,f45ca4f2-5c0e-42a0-a0af-fde1dfb7cfc3,Company,VAT Under-Reporting,High,29-Jan-2026
13c815fe-2310-48ac-996c-5763fdcd97e2,1c7e49b9-d07c-452f-a344-cdda54ca769a,Company,VAT Under-Reporting,High,29-Jan-2026
4fa53d9f-3f27-479d-aa5a-9c80edd9e3c8,b906c2ae-8305-4ddb-ad1c-358096ac680d,Company,VAT Under-Reporting,High,29-Jan-2026
4afd9815-19db-4d6f-8dca-614f15107863,dc1eee57-5000-41da-83a6-eeb6a056d22a,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
d84e3299-3ebf-4078-a32e-fa70d8b2ccf7,8569c950-1661-4179-8aef-34cdfa40c338,Company,VAT Under-Reporting,High,29-Jan-2026
1b86279d-9c38-45a2-beae-fa2a1cd89d05,ca5fb02e-27f8-4d41-a424-5b6d7d774d29,Company,VAT Under-Reporting,High,29-Jan-2026
8a2e203f-37f5-488e-969e-c95235f39847,0fda2c63-8249-487f-bc73-e6fb39c8f580,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
3540ea6d-cda3-4c5f-a288-46149b7e947a,0fda2c63-8249-487f-bc73-e6fb39c8f580,Company,VAT Under-Reporting,High,29-Jan-2026
72e38458-3c73-491a-a7fe-ef5990345ba1,684ed3d6-001c-4677-9908-972b53c3f034,Company,VAT Under-Reporting,High,29-Jan-2026
3b0bbd8e-db71-48bb-b0af-abed06a3ba9e,07e2c57e-d6dd-4cc5-8be4-4aec043cb639,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
c738b0ff-4af7-4a43-85bc-cde28ad2672d,07e2c57e-d6dd-4cc5-8be4-4aec043cb639,Company,Turnover per Employee Anomaly,High,29-Jan-2026
03aebe37-54cd-421a-a87e-9fdaca974bd0,e9a26d32-610b-4bc3-9f51-3f3c22bee187,Company,VAT Under-Reporting,High,29-Jan-2026
a79640f3-870a-45dd-8127-a1054e3c783a,30ace4e5-d5f4-4cab-a792-9969e560d371,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
9d6035fb-68a6-4670-b576-ea75e8f85b09,30ace4e5-d5f4-4cab-a792-9969e560d371,Company,Turnover per Employee Anomaly,High,29-Jan-2026
13851760-0489-4b32-bc9b-9f9503e0397b,f829d5e7-903d-4235-938b-fd1006cad000,Company,VAT Under-Reporting,High,29-Jan-2026
439a5fda-64da-4c0e-b6b4-8d4d61dc4bf3,fedf1258-02a2-4af3-96ed-6cc136c1b70b,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
6b95ac0b-c688-402b-84d5-ca5976bc83df,1c08b837-7025-4be5-a310-fa104cc0d1b4,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
96996369-23d1-4a47-8678-66948a3229ba,1c08b837-7025-4be5-a310-fa104cc0d1b4,Company,Turnover per Employee Anomaly,High,29-Jan-2026
fefb08d7-5207-4bbc-83c4-781423a4c49f,bda178f4-e966-4753-a889-a88c5434251f,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
e4415b79-1a19-410f-9f46-7827e8b95782,bda178f4-e966-4753-a889-a88c5434251f,Company,VAT Under-Reporting,High,29-Jan-2026
911dbd30-c2d0-4a27-88de-72bb3125585e,a4559a0f-bf6c-42bd-9e9b-519ef0d88cd5,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
91a3cdbf-8651-4aaf-9163-0c5f4da76565,a4559a0f-bf6c-42bd-9e9b-519ef0d88cd5,Company,Turnover per Employee Anomaly,High,29-Jan-2026
784e6902-ac88-42c9-867a-938b8bd4d7c7,32978724-f6eb-45b1-93ef-538fad9db1af,Company,VAT Under-Reporting,High,29-Jan-2026
559fc40f-8df7-4ed3-b862-abeb294e78bc,68b9471a-e4ed-476e-8473-461a1adaf08e,Company,VAT Under-Reporting,High,29-Jan-2026
b60fd027-d284-4fd6-abc2-8f9d0195bf69,88e7a04d-10be-4f31-97e0-233b242e1376,Company,VAT Under-Reporting,High,29-Jan-2026
663181c5-eef8-4b3a-95ab-9918b0dfdff3,1444ac23-920d-4b50-b67e-d2ee4a0e998b,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
e2dc442c-6e5e-4655-b8d6-20f6ad39504e,1444ac23-920d-4b50-b67e-d2ee4a0e998b,Company,VAT Under-Reporting,High,29-Jan-2026
9a98b65e-7feb-4b9b-8427-ffe1022af88b,cb93628e-024c-4697-be58-f0079f4bec38,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
36d827b4-38c7-4eb1-a718-cc7fc14425da,cb93628e-024c-4697-be58-f0079f4bec38,Company,Turnover per Employee Anomaly,High,29-Jan-2026
90ed2dba-06dd-431c-a848-7da092ea13ab,a65eddbd-b523-4c04-acdc-9857434a6c17,Company,VAT Under-Reporting,High,29-Jan-2026
e8d6a59c-c90c-498d-a0f9-d5dc764cb0ec,65e04785-320e-473a-a191-0dd52fd6eecd,Company,VAT Under-Reporting,High,29-Jan-2026
0a458bd7-1773-4517-ad10-e33f9b220b43,a17af13b-d1b3-4f71-ba4d-f2617d44c593,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
a2004f24-4d86-4339-82e3-783a49ecaf90,a17af13b-d1b3-4f71-ba4d-f2617d44c593,Company,VAT Under-Reporting,High,29-Jan-2026
8654f989-bbdd-473d-abc6-b9a60999340f,a17af13b-d1b3-4f71-ba4d-f2617d44c593,Company,Turnover per Employee Anomaly,High,29-Jan-2026
32be16b1-72c1-4d59-96d6-384fc17253a1,8127da15-c869-45f8-8637-0121ad2baed3,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
ef0d207c-5140-4be3-80a3-c412023a6674,8127da15-c869-45f8-8637-0121ad2baed3,Company,VAT Under-Reporting,High,29-Jan-2026
6e796b98-5b79-458e-a260-726016f250af,71fd88cb-5034-4044-a3ca-13a881f3eccb,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
fbf260dd-e309-4a15-9177-8d0115330b0d,71fd88cb-5034-4044-a3ca-13a881f3eccb,Company,VAT Under-Reporting,High,29-Jan-2026
92458ee4-ad08-481b-af3e-86c79b8cdc8e,71fd88cb-5034-4044-a3ca-13a881f3eccb,Company,Turnover per Employee Anomaly,High,29-Jan-2026
b8c9acee-72f7-42e4-a24d-80f4e3b5d738,b55d706c-2640-4136-ba99-5879f73be13a,Company,VAT Under-Reporting,High,29-Jan-2026
663c69cd-cda4-40c2-9660-331a740c8e7e,7da94abb-64d0-4c68-b73c-3d34b9e48fe0,Company,VAT Under-Reporting,High,29-Jan-2026
9324d05e-936e-46c9-b195-46b1c49a1cbb,9ae136b8-ae46-4e87-b661-ff686c3afbe5,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
704ec7ee-14c8-4e2d-a34f-304d90042f2f,9ae136b8-ae46-4e87-b661-ff686c3afbe5,Company,Turnover per Employee Anomaly,High,29-Jan-2026
396317fc-f08a-4dd4-8e3f-d4f2728c31ca,d4700d7d-a013-4dd3-9258-b379ef202bc5,Company,VAT Under-Reporting,High,29-Jan-2026
d7288ec5-c823-40aa-abcb-b649dd95f90a,95427864-f49a-4778-ae80-fe3d7d1e29de,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
2b043ed4-22e2-4779-9da7-4bffeb8c16e6,95427864-f49a-4778-ae80-fe3d7d1e29de,Company,VAT Under-Reporting,High,29-Jan-2026
b099b45d-1528-48bd-8fb8-05740930892b,1165e138-a19e-454e-b708-b474a59bb510,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
9903eb30-27f4-4815-aa28-a4a58ca756ed,e758bce4-f900-48a1-a754-524ea4fa12df,Company,VAT Under-Reporting,High,29-Jan-2026
50b3d299-5c4d-4611-9065-f73dbfe6f9bf,bd22dc71-a9ca-419b-a027-d14b1c733f29,Company,VAT Under-Reporting,High,29-Jan-2026
c38cbee9-2fe3-4ddc-8422-647c506e042a,06a3cbba-6ea1-49e5-9698-260b81daa3bf,Company,VAT Under-Reporting,High,29-Jan-2026
bc145abf-3b44-448d-b6d5-141bd0256908,1c2b6b4f-db4e-4c09-bfa4-2d48eb67dcc1,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
6b64a530-067c-41bf-95fc-8d3f8da2c02f,1c2b6b4f-db4e-4c09-bfa4-2d48eb67dcc1,Company,VAT Under-Reporting,High,29-Jan-2026
c576ca75-2924-4277-a226-fe86500fa124,b2cad46b-20ad-4a70-8301-d5d05a51a211,Company,VAT Under-Reporting,High,29-Jan-2026
2428e18a-c3b7-4fc5-86c9-b47279e75c7e,4818263d-e1d6-4b7d-a8b2-c8ced3fd0f5f,Company,VAT Under-Reporting,High,29-Jan-2026
564e62bd-3b4a-4270-8d55-b2e53edc7c52,7fab3f65-ae6d-4f7b-adf3-cfa679394278,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
dde2c64b-9644-4e3b-8bdf-357bb239b259,1dad668d-6cca-4031-afb7-ba1e0375943d,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
88c8a899-e19c-4e9a-b08f-01a56e7d7bc9,1dad668d-6cca-4031-afb7-ba1e0375943d,Company,VAT Under-Reporting,High,29-Jan-2026
97305052-fc4d-4dd1-8137-83d2facf4959,1dad668d-6cca-4031-afb7-ba1e0375943d,Company,Turnover per Employee Anomaly,High,29-Jan-2026
ba4f2a2e-8689-4c94-9057-df2c0353c117,8ea485aa-38db-4d36-8285-e9fcc78275e7,Company,VAT Under-Reporting,High,29-Jan-2026
d1a292cb-5044-4778-8a5c-ffdfef1c55d4,cc53d34b-0769-4c74-bcea-2b74da4ff7f5,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
e60058bd-7fbc-47cf-8c7c-b98861738f21,cc53d34b-0769-4c74-bcea-2b74da4ff7f5,Company,VAT Under-Reporting,High,29-Jan-2026
5fde1203-051b-4159-acc7-d7526b7c776a,034e1d21-76f9-4250-acf9-9936bce5752c,Company,VAT Under-Reporting,High,29-Jan-2026
b2b42068-2ef5-4d7e-af7a-9944fdda9fca,81e693ab-67be-41c4-97ef-a23d868594e2,Company,VAT Under-Reporting,High,29-Jan-2026
8d1181eb-e20d-4e5f-8303-abec0735ca99,2a8b639e-d6ea-4088-95fb-e6d48ad49d80,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
e6d33f62-aaf0-471d-8a02-2a682e0d1938,59c55246-ad21-4f28-847e-cd68299754d5,Company,VAT Under-Reporting,High,29-Jan-2026
373d210c-5a1b-4aed-8c53-6cab14254309,d1d3408a-5c9b-4c58-9e12-f215fd3aba01,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
a46496e5-10f0-406a-a47e-a446dc78363c,d1d3408a-5c9b-4c58-9e12-f215fd3aba01,Company,VAT Under-Reporting,High,29-Jan-2026
25834adf-955a-4bc8-933d-33872a98d531,82f25ccf-93c3-4035-a4cd-fd37057caf90,Company,VAT Under-Reporting,High,29-Jan-2026
ea765582-8c77-425f-b832-df587baa7809,05a0a715-d21f-4173-8266-33cda6287cbf,Company,VAT Under-Reporting,High,29-Jan-2026
2c3d3a75-86cb-49c3-8c57-55e8281d9a4e,c594e701-45dd-482c-a8c5-9b4ab320792f,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
2d5ec1e4-d3f2-4854-a31f-1905563fa354,c594e701-45dd-482c-a8c5-9b4ab320792f,Company,VAT Under-Reporting,High,29-Jan-2026
2e9c470b-31e7-41bd-a09b-d04583795252,316104de-5905-445c-acd0-9e3e53b021f1,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
6690e3d3-ffb6-482a-96d6-92a7a0be8cbf,fe0c9d2b-de80-4760-b319-011f743e60ac,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
3dc4c0c4-e9ee-45c9-9a4b-8139a3b6bf3e,fe0c9d2b-de80-4760-b319-011f743e60ac,Company,Turnover per Employee Anomaly,High,29-Jan-2026
649afafe-ae95-47b4-a3e4-a8b43b4cbcb7,4a795e28-4b45-4651-bd3c-32fe2e7fbdb5,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
d1c7b931-c5e5-45d6-898c-60799b04fee3,4a795e28-4b45-4651-bd3c-32fe2e7fbdb5,Company,VAT Under-Reporting,High,29-Jan-2026
90101ce7-8691-4199-ad96-ec66ab41ade3,aa155296-b7a4-495c-b9dc-d962631706c5,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
eac24275-146d-4411-ad8a-e1140d5caab3,adb54586-5e49-49cd-ad50-b91e9b686804,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
0ec39b5c-3c3e-469b-9cbe-166387716bda,adb54586-5e49-49cd-ad50-b91e9b686804,Company,Turnover per Employee Anomaly,High,29-Jan-2026
44c26522-72fe-4184-9e68-4b89ae0ebe31,e670eeca-3f98-4be0-952e-c987ea6c4c8e,Company,VAT Under-Reporting,High,29-Jan-2026
b9ddf337-aaf6-4cbb-ac71-a8d20a3f945f,32b7030c-e6b5-4520-8fce-4748c32b3ed8,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
3405689d-f52e-401b-be6f-75e4292f15b8,32b7030c-e6b5-4520-8fce-4748c32b3ed8,Company,VAT Under-Reporting,High,29-Jan-2026
9953b0f9-0444-479d-8193-f1212a16842c,42db561a-16d5-4944-9a44-5ec51222cef1,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
50a401d1-71dc-4514-bb37-407c24377d88,61612bf9-fa69-4fe8-acfb-a12eff851697,Company,VAT Under-Reporting,High,29-Jan-2026
f2a717ee-4fc7-43fa-a335-6a731dbdfdcb,ef09e5f8-8e87-40c1-9437-34bc14a9aaea,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
17ba79d9-7b45-4cc3-89d4-5231d78f2d80,ef09e5f8-8e87-40c1-9437-34bc14a9aaea,Company,VAT Under-Reporting,High,29-Jan-2026
4d717d9c-634e-4aa3-b066-d436707d85ac,c08f8d4e-8253-4971-b530-3209b7f4fa43,Company,VAT Under-Reporting,High,29-Jan-2026
ef0f76ee-c03f-4fe4-ae71-890f48947ddf,fbdd0f42-44ab-40e7-802b-b484949ca2c5,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
df61b941-c0ce-47d3-af6f-421cd3ab35af,fbdd0f42-44ab-40e7-802b-b484949ca2c5,Company,VAT Under-Reporting,High,29-Jan-2026
41556433-8679-4d0d-b7d9-e45fac7a7bfa,1abc077e-c194-406e-aeaa-3634b79d253b,Company,VAT Under-Reporting,High,29-Jan-2026
6e4f11d7-6ad3-4550-8b3c-e439daf74eb5,dc3eb0d0-6b56-4f81-a133-22488ac0e825,Company,VAT Under-Reporting,High,29-Jan-2026
55e089d5-ae09-4cc5-95a8-49a7b91f08a7,9311c5f2-c3fc-4a7e-98cd-e05caabc8b17,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
bf3c6e3b-8e7d-4025-b93d-aa7d8f7e525c,9311c5f2-c3fc-4a7e-98cd-e05caabc8b17,Company,VAT Under-Reporting,High,29-Jan-2026
89b73517-4693-4bed-91ee-91e9e8d3686e,9311c5f2-c3fc-4a7e-98cd-e05caabc8b17,Company,Turnover per Employee Anomaly,High,29-Jan-2026
57461207-70aa-4fdc-a528-985a8eb69bc6,14b02401-69d6-48bf-9762-d2ae145cd6f9,Company,VAT Under-Reporting,High,29-Jan-2026
13da870c-83a8-4334-8df3-14396c26923a,3da75f3b-dea1-49a1-9cc5-5bafc1752b50,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
92a98f4d-ace0-4f22-9923-f4d52c91a6ae,3da75f3b-dea1-49a1-9cc5-5bafc1752b50,Company,Turnover per Employee Anomaly,High,29-Jan-2026
b9b45a5f-462e-406d-bc42-77324f44d182,3dd5c709-88e6-4692-8d01-6df47ace235d,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
7a50a50c-a9dc-4d71-a8c0-6d9b2a472690,3dd5c709-88e6-4692-8d01-6df47ace235d,Company,VAT Under-Reporting,High,29-Jan-2026
28990a66-08f5-4e2f-bf20-47f2d0f0f88e,e2fed6bb-7370-4b2b-bac1-44957738ba7f,Company,VAT Under-Reporting,High,29-Jan-2026
22702496-305f-4783-a148-47df8e29c3b7,8525c8a1-04d9-4232-99b7-cd18a3744ff5,Company,VAT Under-Reporting,High,29-Jan-2026
920b2859-2926-4607-93fd-8a5b82c6f5a5,ccccc47b-d869-4200-9037-46b327e7e3f8,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
ac835296-df5b-42c0-bbb0-dc6ef0d44861,ccccc47b-d869-4200-9037-46b327e7e3f8,Company,Turnover per Employee Anomaly,High,29-Jan-2026
7efdc4f3-4786-41af-b451-5a943bb7a342,af868adc-1166-49fc-9c2f-9edd0b8c2434,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
975918a7-ce63-4dd5-9f81-bb43067d5ac3,af868adc-1166-49fc-9c2f-9edd0b8c2434,Company,VAT Under-Reporting,High,29-Jan-2026
848f7dba-09e6-40d8-8e5a-337356a9f805,779cce6d-7a2d-44c3-99b3-58dabce2af2c,Company,VAT Under-Reporting,High,29-Jan-2026
44ed903f-31f1-43a3-826e-23713689b444,1ccff1c4-6224-473d-9098-6a7fde506a0f,Company,VAT Under-Reporting,High,29-Jan-2026
813b01bb-3f18-40f3-9e64-afeb5834e165,38ad8a26-8a00-449f-a774-325bcf910559,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
4d8c3957-c828-4acc-bac9-0ae11f50ed85,38ad8a26-8a00-449f-a774-325bcf910559,Company,VAT Under-Reporting,High,29-Jan-2026
c0aa46ff-ecc3-4904-a0c5-bd493b81815f,38ad8a26-8a00-449f-a774-325bcf910559,Company,Turnover per Employee Anomaly,High,29-Jan-2026
25e77a55-95f3-4ada-8ddf-9cfc16bd2e75,48167072-5711-40d6-8bb3-9fa4ec124c1d,Company,VAT Under-Reporting,High,29-Jan-2026
8899c40a-beac-4c1a-ad0f-adb5e50419cb,9c71606a-2bc1-4c95-b65c-a4cfd3ae5e49,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
57fa414d-9c20-4aa5-aa2e-b0b166c731bd,aa3227ee-167d-402d-8363-ea2e896384fb,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
7ca3b1ab-18ec-4046-a169-30ea340349c0,b51225cd-ad28-4acf-b890-1d3a6f09ca00,Company,VAT Under-Reporting,High,29-Jan-2026
88378225-c2a6-4de7-847f-5bee9eafc298,af493efb-e2de-411e-a61b-51a08071b4fe,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
d323e137-ccfc-452e-ad3a-282b3f450586,af493efb-e2de-411e-a61b-51a08071b4fe,Company,VAT Under-Reporting,High,29-Jan-2026
2db6e36b-76d2-4550-804e-e8830776cf49,717f0d86-ff37-4cfe-b1c4-071ee973bd1d,Company,VAT Under-Reporting,High,29-Jan-2026
3f67aaa8-a412-432d-8141-91cbbf0c332e,ece98eb3-74b9-417f-b960-0859ec46e1a8,Company,VAT Under-Reporting,High,29-Jan-2026
559892c1-32ce-4860-ab9a-63fb582ae681,84fea88c-ab3f-4c9d-b046-e7e1f7237f9d,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
39afc770-3aa8-49a4-b85b-b792498b9d8e,3770dc38-304b-4099-9a52-3d1299c25d73,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
1b7f57d9-a8d4-47d1-acc8-5ba7917f7965,3770dc38-304b-4099-9a52-3d1299c25d73,Company,VAT Under-Reporting,High,29-Jan-2026
c191afe0-9735-4108-9244-d0c969a24da5,3770dc38-304b-4099-9a52-3d1299c25d73,Company,Turnover per Employee Anomaly,High,29-Jan-2026
1340082c-694b-4b2f-9171-3c83caad0df0,f8855652-1f3f-47e4-a562-01d49d6ddf5a,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
c0d224d5-1268-4263-8b29-7d4c60fb4250,f8855652-1f3f-47e4-a562-01d49d6ddf5a,Company,Turnover per Employee Anomaly,High,29-Jan-2026
92095cda-4295-4687-b918-131db4b44b9a,70997e51-2877-46ed-8908-179351d092b0,Company,VAT Under-Reporting,High,29-Jan-2026
c1635441-2fca-4d38-8c68-16c404de1d76,057d1c70-91c0-49a7-b584-028905fcbeba,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
1e2db60e-6f03-4ac5-8166-64cec4fe7450,057d1c70-91c0-49a7-b584-028905fcbeba,Company,VAT Under-Reporting,High,29-Jan-2026
d5c27bf0-3f78-4bad-ba35-5a5828f704ca,ed0e56f0-6170-454f-a64e-2c9d72b588e8,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
7bdd2200-a0b9-4c49-8aab-c8c7070ce220,ed0e56f0-6170-454f-a64e-2c9d72b588e8,Company,VAT Under-Reporting,High,29-Jan-2026
c706e34b-0ca7-417d-a609-fc15e026f91d,ed0e56f0-6170-454f-a64e-2c9d72b588e8,Company,Turnover per Employee Anomaly,High,29-Jan-2026
e5c08133-3343-4ba0-ba96-4aa32e045c4d,53b2d158-b077-4f5d-a158-7673aa4cf7f3,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
bc53ba8d-bc60-4c74-af44-3989472580f7,5ab61ae1-f1fc-4f9c-be80-254c81daeae0,Company,VAT Under-Reporting,High,29-Jan-2026
0dbde7aa-f8fe-4c23-855b-e74e7e5824a3,ab2adffe-c213-4ee5-b945-c91b9e98624b,Company,VAT Under-Reporting,High,29-Jan-2026
1b82079a-8244-4da5-8865-3e6ea069fafb,289aa11b-7fa7-47b4-9414-05e07bad63bb,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
8dc7fc2a-0d6d-4f28-beec-525461edb1dd,289aa11b-7fa7-47b4-9414-05e07bad63bb,Company,VAT Under-Reporting,High,29-Jan-2026
ca4dbc12-8e61-469a-8db0-a04442d41900,48de0596-0c78-40e1-b04a-fa66256d4208,Company,VAT Under-Reporting,High,29-Jan-2026
3c3dc695-f440-449b-98da-02d2b2b7e0a3,3535339c-ceb9-4682-8312-73a71a7a0333,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
b2267d66-b74a-4d2f-bff3-4ca0a335fee8,0c4caeb3-ee6a-4a77-9279-dca46c7b827a,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
7f574d72-fca8-4a5d-bc60-fe9954e7a153,0c4caeb3-ee6a-4a77-9279-dca46c7b827a,Company,VAT Under-Reporting,High,29-Jan-2026
375362a6-ff53-4878-b2fc-129c2b4f5a19,fafed813-9047-4555-aa1d-2abdc4d2252c,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
fe12c928-f159-4133-9693-23fe8a415fe7,fafed813-9047-4555-aa1d-2abdc4d2252c,Company,VAT Under-Reporting,High,29-Jan-2026
09bef0fc-e98d-405e-a63e-7d60fe36f50a,fafed813-9047-4555-aa1d-2abdc4d2252c,Company,Turnover per Employee Anomaly,High,29-Jan-2026
c68593af-9bfa-4717-819f-883323a1076c,1778dc80-04b2-4fd4-bb49-2af74abb8492,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
0306f38b-72e7-402f-ac08-0eab09f98d12,1778dc80-04b2-4fd4-bb49-2af74abb8492,Company,VAT Under-Reporting,High,29-Jan-2026
189a73aa-6207-45ef-8eb8-8e19b1a2021f,00b7f4d0-96a7-4f36-8016-955c669c1b04,Company,VAT Under-Reporting,High,29-Jan-2026
a9f2ac5c-1306-4fd6-9483-3ee983c346f6,b629135f-b52f-4bd0-a3ad-0a7e0d60bb8f,Company,VAT Under-Reporting,High,29-Jan-2026
88119419-db1f-4b3d-8cfb-557eeb7bc6a3,788863f4-97d7-4baa-9ed6-3a54bd7a0a5e,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
83ab4dad-d6b3-4ed1-9ee6-04c8cf11f2c0,788863f4-97d7-4baa-9ed6-3a54bd7a0a5e,Company,VAT Under-Reporting,High,29-Jan-2026
ed6b1ecf-98b2-45be-8603-0f38bc006f78,788863f4-97d7-4baa-9ed6-3a54bd7a0a5e,Company,Turnover per Employee Anomaly,High,29-Jan-2026
8db4f681-7266-4f11-9860-8a0b161d65d0,ebfdef4a-8de4-44d1-9632-c5a0f42aa85f,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
4881fcbc-b8b4-4c03-98e1-ad39909d2641,ebfdef4a-8de4-44d1-9632-c5a0f42aa85f,Company,VAT Under-Reporting,High,29-Jan-2026
83bdf634-9f71-4456-b920-58bc5d15b833,5d6b19f2-c4f5-4342-8139-97431ab9dc14,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
e27af319-4cd4-4151-b30f-c73b92126d71,5d6b19f2-c4f5-4342-8139-97431ab9dc14,Company,VAT Under-Reporting,High,29-Jan-2026
b96fb9ae-0b0d-48b5-a2c1-3353c159b94b,5d6b19f2-c4f5-4342-8139-97431ab9dc14,Company,Turnover per Employee Anomaly,High,29-Jan-2026
c00723e4-fa1c-4259-8f01-8cf919291a31,a06b8649-c53f-4512-81a6-c0ae36472ba0,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
964bafd4-1b18-4532-88ac-9088a3e3230c,a06b8649-c53f-4512-81a6-c0ae36472ba0,Company,Turnover per Employee Anomaly,High,29-Jan-2026
fcc90f07-ca13-47d9-800e-9ca99f8ba5d0,49798ffc-b4ca-4756-9d4d-6681bb2b0875,Company,VAT Under-Reporting,High,29-Jan-2026
9efae63c-a00a-48c7-b2e7-1f197b7dc087,16bb5648-9277-4a7a-87bd-5cc0b6a663ae,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
c71712c2-8f01-40e9-8a8d-6a8e22aa3dcc,16bb5648-9277-4a7a-87bd-5cc0b6a663ae,Company,VAT Under-Reporting,High,29-Jan-2026
6daf0a20-b238-4da4-8187-71f2bed8d16a,376ed43d-3f99-4fa4-8b56-6598540756a8,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
e7f8d632-502a-4d83-9881-990ce91a385b,376ed43d-3f99-4fa4-8b56-6598540756a8,Company,VAT Under-Reporting,High,29-Jan-2026
7ba4551b-7e17-4f4a-a7f9-daaca54eaf70,5a8a54bf-a219-4b4d-9353-3ff11aae1bc2,Company,VAT Under-Reporting,High,29-Jan-2026
4e202f35-e8ba-4fa4-bb70-a2041f1da151,81e3c300-cd44-4f7d-a96f-41dc0f5f3bc4,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
3d05aeff-7768-4200-a8ef-17bff2451da0,faffe263-cef9-439b-9558-11c1c02adb66,Company,VAT Under-Reporting,High,29-Jan-2026
0d79ac5d-0b4f-421f-956f-05a4d45ae7b7,1e1feffb-184e-48b6-8011-98939009113d,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
37c3318a-f1a0-4efa-805c-736b2fd0788d,711c32a5-2b28-4d60-809c-7ae3ed306a7b,Company,VAT Under-Reporting,High,29-Jan-2026
c579db7e-ff9d-40a3-a2c0-8632939f23d0,f6c2b306-25a0-4060-baf9-7fc270990535,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
12b289f5-37af-44a9-8fad-679902f651dd,f6c2b306-25a0-4060-baf9-7fc270990535,Company,Turnover per Employee Anomaly,High,29-Jan-2026
fcf64a6a-df1a-45a8-8e6b-b2ad0135271d,ce65f9ab-596c-4f7c-a265-213eabadcf25,Company,VAT Under-Reporting,High,29-Jan-2026
de992f67-e3bd-4884-a7ed-163a8ab27e4b,c9eea5e9-bfa6-4084-8765-3531912e9d03,Company,VAT Under-Reporting,High,29-Jan-2026
