company_id,registration_number,tin,name,industry_sector,entity_type,turnover,declared_turnover,estimated_profit,cit_due,development_levy_due,staff_strength,payroll_estimate,vat_paid,founded_date,founded_year,last_audit_date,state,lga,website,applicable_taxes
52bd4794-7a8d-4e14-a090-efa28c674b7d,RC-811785,1782833867703,Genesis Group Services NGO/Gte,Retail,NGO/Gte,4698952609.488931,3197107150.2322946,677940421.2072183,959132145.0696883,127884286.00929178,30,6443447.302060353,116526251.08418432,16-May-2018,2018,17-Jan-2025,Ogun,Abeokuta North,www.genesisgroupservicesngo/gte.ng,"CIT,VAT,WHT,CGT"
f5183841-34b3-4daa-99d9-c91c0fa895df,RC-814449,5765122557725,Elizade Resources LLP,Retail,LLP,4716952008.549154,3195486191.5359755,855520328.8476032,958645857.4607927,127819447.66143902,445,193579377.1607575,1072472.2161360027,15-Aug-2022,2022,13-Apr-2024,Rivers,Okrika,www.elizaderesourcesllp.com.ng,"CIT,VAT,WHT,CGT"
6a7bba6c-c604-4f38-893f-38eeaaa6b7d8,RC-676856,6107886803261,Rack Centre Enterprises PLC,Tech,PLC,1886757417.4876797,1195547828.6303742,349096654.62070245,358664348.5891122,47821913.14521497,16,569976.0975324041,78196188.54491624,27-Nov-2016,2016,28-Jan-2026,Ogun,Abeokuta South,www.rackcentreenterprisesplc.com.ng,"CIT,VAT,WHT,CGT"
57ea365b-b9d9-40ef-a009-d58f3cf84855,RC-364871,4121114344826,Flutterwave Technologies Ltd,Manufacturing,Ltd,3493618842.464336,2954621842.3645415,382265297.07967204,886386552.7093624,118184873.69458166,1161,211195428.91491494,61963576.75208108,04-Apr-2015,2015,08-Oct-2025,Edo,Egor,www.flutterwavetechnologiesltd.com.ng,"CIT,VAT,WHT,CGT"
e864da9d-a8b3-4780-b151-427005b26853,RC-152455,4725283773185,Cadbury Solutions LLP,Retail,LLP,2033701140.5495694,1631994829.6029315,369860687.4976831,489598448.8808794,65279793.184117265,890,84086786.45139304,47753000.524395905,10-Dec-2013,2013,19-Jan-2026,Oyo,Ibadan North,www.cadburysolutionsllp.com.ng,"CIT,VAT,WHT,CGT"
3fc1e121-53b8-4f29-a751-c345363b5ca2,RC-890849,1685501660841,Sterling Ventures NGO/Gte,Tech,NGO/Gte,3155716041.2134666,2751659798.789445,715487127.6562544,825497939.6368334,110066391.9515778,634,295817884.7032642,50352044.72801008,24-Mar-2013,2013,17-Aug-2024,Lagos,Lagos Island,www.sterlingventuresngo/gte.org.ng,"CIT,VAT,WHT,CGT"
4537af57-a5d2-4dd6-a993-90e4aa43401d,RC-777182,6601287026422,Stanbic Systems NGO/Gte,Tech,NGO/Gte,1683607620.0862098,1647109041.09345,208721552.68075988,494132712.328035,65884361.643738,1162,533357384.40680265,50870725.5797515,19-Sep-2012,2012,13-Jun-2025,Enugu,Nsukka,www.stanbicsystemsngo/gte.org.ng,"CIT,VAT,WHT,CGT"
636e88fc-5f24-4164-a4c3-92aeef1e1e8e,RC-290631,1662586651881,GIG Logistics Logistics NGO/Gte,Agro,NGO/Gte,4408683431.430632,2738097991.4596815,832164247.9501871,821429397.4379045,109523919.65838726,759,89484619.67614229,54764020.217368305,23-Mar-2014,2014,24-Nov-2024,Lagos,Oshodi-Isolo,www.giglogisticslogisticsngo/gte.org.ng,"CIT,VAT,WHT,CGT"
328ce6bf-8394-4480-996d-c9609a082dfa,RC-322487,8100778768154,Palmpay Ventures Ltd,Manufacturing,Ltd,3359292728.7570724,3265563143.5504103,427556494.939398,979668943.0651231,130622525.74201642,171,73144046.13973105,19187516.39543437,25-Apr-2022,2022,09-Dec-2025,Oyo,Ibadan South-West,www.palmpayventuresltd.net.ng,"CIT,VAT,WHT,CGT"
acc0f7de-861a-4788-b93d-fd5096e27322,RC-164733,3200356803301,Palmpay Group LLP,Energy,LLP,1466599918.4147704,1463287297.0874088,186997844.74591696,438986189.1262226,58531491.88349635,1063,354807495.9571977,93228632.40676756,18-Dec-2025,2025,08-Oct-2024,Akwa Ibom,Ikot Ekpene,www.palmpaygroupllp.com.ng,"CIT,VAT,WHT,CGT"
8a92924d-a6d7-4640-a5a8-ed6683a6154d,RC-579802,7287012358657,Kuda Enterprises NGO/Gte,Energy,NGO/Gte,3634354892.7970877,2771095045.074923,825503308.458515,831328513.5224769,110843801.80299692,1098,121864420.42817174,196794551.83014756,07-Jul-2020,2020,11-Feb-2025,Kano,Nasarawa,www.kudaenterprisesngo/gte.org.ng,"CIT,VAT,WHT,CGT"
e48912d1-a847-4a6d-8ceb-a92d28cbbb2b,RC-375073,8480505243228,Chi Resources NGO/Gte,Retail,NGO/Gte,1905823696.6871746,1830392962.5168262,179913650.6661451,549117888.7550478,73215718.50067304,302,82959144.63483931,103176732.94330485,05-Mar-2025,2025,23-Sep-2025,Abuja (FCT),Abaji,www.chiresourcesngo/gte.org.ng,"CIT,VAT,WHT,CGT"
2a1b16aa-49d2-443f-9647-c9ab54c048f0,RC-866430,3367331614857,Andela Ventures NGO/Gte,Retail,NGO/Gte,541862526.7142626,356908772.49473417,117481687.36190072,107072631.74842025,14276350.899789367,846,417481851.094573,4797178.459916539,08-Feb-2024,2024,06-Aug-2025,Ogun,Ijebu Ode,www.andelaventuresngo/gte.org.ng,"CIT,VAT,WHT,CGT"
3699abe7-2896-45e9-878b-c4bf2e875aff,RC-462713,1564124707805,Kuda Technologies LLP,Tech,LLP,4836649189.062504,3035956038.3571615,609080039.5670846,910786811.5071484,121438241.53428647,720,309486179.91439587,183311492.02212024,18-Aug-2024,2024,03-Sep-2025,Kano,Kano Municipal,www.kudatechnologiesllp.com.ng,"CIT,VAT,WHT,CGT"
2130e382-7f0a-4edf-8d93-7df7816ce0f3,RC-547406,5015345851775,Access Holdings NGO/Gte,Energy,NGO/Gte,1571872764.9273074,1249324817.8443549,374797647.8309299,374797445.3533065,49972992.7137742,679,175284697.61897528,76169610.31303224,17-Aug-2025,2025,20-Mar-2025,Enugu,Udi,www.accessholdingsngo/gte.org.ng,"CIT,VAT,WHT,CGT"
187f043b-9734-4ff5-a8f9-8209131c540f,RC-644469,0721346212585,Semicolon Africa Solutions Ltd,Tech,Ltd,1170264291.8951418,1071317466.5148079,274926168.92480785,321395239.9544424,42852698.66059232,170,26202731.273948755,4324770.319323267,01-Sep-2016,2016,30-Oct-2025,Plateau,Jos South,www.semicolonafricasolutionsltd.net.ng,"CIT,VAT,WHT,CGT"
9c8d4008-066e-437c-ac8c-7e93f8ea21d5,RC-556023,5514160748138,Genesis Group Enterprises PLC,Agro,PLC,4119362851.541895,2964574225.050959,367149669.67193586,889372267.5152878,118582969.00203836,65,21122031.590774234,49801642.77086377,29-Aug-2019,2019,24-Mar-2024,Lagos,Ikeja,www.genesisgroupenterprisesplc.com.ng,"CIT,VAT,WHT,CGT"
abb4d409-0ad5-4876-a5b5-29c0e4efc44a,RC-123319,5273126337276,Pointek Enterprises LLP,Agro,LLP,2919376548.0122347,1881810159.0766551,275715244.1445616,564543047.7229965,75272406.36306621,405,163936035.8347818,113905923.493813,07-Dec-2016,2016,13-Jul-2024,Akwa Ibom,Eket,www.pointekenterprisesllp.com.ng,"CIT,VAT,WHT,CGT"
86d63b58-1bca-4015-84ab-bdd1d7725d74,RC-205461,8061342332500,BUA Cement Logistics NGO/Gte,Tech,NGO/Gte,4369770643.853426,3683832724.7999835,393435520.460812,1105149817.439995,147353308.99199936,915,314379731.3271913,148582499.80806944,13-Nov-2025,2025,19-Jul-2025,Enugu,Nsukka,www.buacementlogisticsngo/gte.org.ng,"CIT,VAT,WHT,CGT"
a88c8eaf-a928-467e-b41e-336908932545,RC-188384,3477528745144,Galaxy Backbone Technologies PLC,Fintech,PLC,3015087400.252254,1796799114.987655,305703227.02506924,539039734.4962964,71871964.5995062,390,174533857.84423578,31027532.537794724,20-Apr-2021,2021,05-May-2025,Oyo,Egbeda,www.galaxybackbonetechnologiesplc.ng,"CIT,VAT,WHT,CGT"
d5be43aa-e99c-4dda-b6c2-5c5b7fcd9163,RC-389710,1041448600218,Jumia Global PLC,Energy,PLC,2324572050.062305,2024164524.8225918,347807915.72486454,607249357.4467775,80966580.99290368,323,57650958.31295389,38969060.87397841,23-Apr-2013,2013,15-Jun-2025,Rivers,Obio-Akpor,www.jumiaglobalplc.com.ng,"CIT,VAT,WHT,CGT"
94564c56-782e-487d-a617-53541c1b755e,RC-983818,5750717232666,Mikano West Africa PLC,Manufacturing,PLC,2373283457.3666844,1219546910.1346235,423720404.671258,365864073.04038703,48781876.40538494,795,106337211.2097431,72205019.9244827,28-Feb-2024,2024,12-Apr-2025,Lagos,Alimosho,www.mikanowestafricaplc.ng,"CIT,VAT,WHT,CGT"
9f800c59-7125-4ee6-8a2d-e31b75bb7b9f,RC-864663,6668661885121,Dangote Sugar Services NGO/Gte,Manufacturing,NGO/Gte,1794139639.119377,1616698922.5730054,254143046.66704226,485009676.7719016,64667956.90292022,794,238602621.81225497,101471651.62752417,07-Jul-2025,2025,06-Apr-2025,Oyo,Ibadan North,www.dangotesugarservicesngo/gte.ng,"CIT,VAT,WHT,CGT"
2ab66be6-24d0-47b8-944a-11fb1cd0c0c1,RC-187037,8638182463075,UBA Resources LLP,Fintech,LLP,3999772836.0052986,2681958600.855381,842462409.702805,804587580.2566143,107278344.03421524,363,71151363.73010725,147821455.7492814,23-Sep-2014,2014,02-Sep-2025,Lagos,Alimosho,www.ubaresourcesllp.com.ng,"CIT,VAT,WHT,CGT"
3fa739f4-329e-453b-8712-e2dd4747a9bd,RC-931851,3283766818126,Semicolon Group Ltd,Manufacturing,Ltd,3850494584.931993,2091999650.5223389,404221194.60589236,627599895.1567017,83679986.02089356,283,86497444.95785204,86391052.64385402,04-Jul-2017,2017,01-Jul-2025,Kano,Tarauni,www.semicolongroupltd.net.ng,"CIT,VAT,WHT,CGT"
62b8b0db-70a3-4a7e-b3ea-5ee3ecd261dd,RC-102432,1308685318476,Konga Systems PLC,Energy,PLC,869534015.8644259,575315351.773753,196238492.8570368,172594605.53212592,23012614.07095012,556,267961601.2772919,36824057.31383488,19-Jan-2023,2023,30-Dec-2024,Kaduna,Kaduna North,www.kongasystemsplc.com.ng,"CIT,VAT,WHT,CGT"
81d30fbd-191e-464c-8023-1de7b1a51d0d,RC-603624,1614788700136,OPay Group LLP,Tech,LLP,14033183.833998054,8898084.969557548,1947410.9062287312,0.0,0.0,348,79783687.40709943,643550.7197075266,12-Feb-2011,2011,18-Jan-2025,Lagos,Mushin,www.opaygroupllp.com.ng,"CIT,VAT,WHT,CGT"
e7294d35-ed96-44b2-91b5-df600149f922,RC-128580,4045751470236,Palmpay Industries Ltd,Manufacturing,Ltd,1424667658.238902,1162850762.008819,221532916.437303,348855228.6026457,46514030.48035277,411,175656090.27538607,43546856.2671525,03-Dec-2014,2014,14-Mar-2025,Kano,Tarauni,www.palmpayindustriesltd.com.ng,"CIT,VAT,WHT,CGT"
9b802266-c038-477b-a31d-ea94b4daf3aa,RC-838499,5560685651664,Eroton Enterprises PLC,Agro,PLC,4277255674.588057,3124144154.6944437,897269832.0655911,937243246.4083331,124965766.18777776,677,224514928.7720703,160257897.38665512,02-May-2019,2019,06-Sep-2025,Delta,Warri South,www.erotonenterprisesplc.com.ng,"CIT,VAT,WHT,CGT"
5d35a2ef-ef1c-4e4d-9ee5-f1c261150eb2,RC-274959,8240313830257,Interswitch Resources LLP,Retail,LLP,2091712325.8915622,1434565535.6008804,266228540.52895606,430369660.6802641,57382621.424035214,272,93588072.51830363,39280509.33741349,29-Dec-2014,2014,02-Jun-2025,Rivers,Obio-Akpor,www.interswitchresourcesllp.com.ng,"CIT,VAT,WHT,CGT"
f43ae28d-da93-491e-a9d0-96afd5345f9e,RC-204060,2512610388154,Interswitch Nigeria NGO/Gte,Agro,NGO/Gte,3191724058.1986246,2095286972.9632661,795093794.4451706,628586091.8889798,83811478.91853064,914,156253051.0908192,130081539.3006344,27-Nov-2023,2023,01-Aug-2025,Oyo,Akinyele,www.interswitchnigeriango/gte.org.ng,"CIT,VAT,WHT,CGT"
13215013-a4b6-43df-9168-4b26265b978b,RC-927651,8516145614317,Kuda Nigeria LLP,Manufacturing,LLP,2722733439.9369097,1766956217.7571135,575320955.440198,530086865.327134,70678248.71028455,1100,429609736.2407103,56776847.85944584,16-May-2025,2025,29-Oct-2025,Kano,Nasarawa,www.kudanigeriallp.com.ng,"CIT,VAT,WHT,CGT"
45a8bcd7-82c4-4bc0-bb03-b789d0ef88c2,RC-985255,0651634745532,Palmpay Ventures LLP,Agro,LLP,4858784741.067547,4434798043.997372,1086543571.2614508,1330439413.1992114,177391921.75989488,849,194643086.57293087,263607922.77302772,24-Apr-2023,2023,22-Oct-2025,Ogun,Ijebu Ode,www.palmpayventuresllp.com.ng,"CIT,VAT,WHT,CGT"
9d50dedb-fad3-4f38-8543-9b7b93cdd3d8,RC-733980,2667471513384,FBN Ventures LLP,Tech,LLP,1449926509.7002409,859800652.2173251,328924645.7940169,257940195.66519752,34392026.08869301,954,302364345.73434454,26602737.329669025,31-Aug-2020,2020,01-Jan-2025,Anambra,Nnewi North,www.fbnventuresllp.com.ng,"CIT,VAT,WHT,CGT"
21eb04f1-3bcf-44da-adb6-95c137fc5437,RC-426512,7082405827710,BUA Global LLP,Retail,LLP,2172499461.7980866,1940959414.3286438,512170926.44447434,582287824.2985932,77638376.57314575,522,156903858.33413836,78315317.7544628,17-Nov-2023,2023,16-Feb-2024,Abuja (FCT),Bwari,www.buagloballlp.com.ng,"CIT,VAT,WHT,CGT"
25f8c499-8985-4585-b001-6e0fd594be2c,RC-913368,0702212515335,Elizade West Africa Ltd,Manufacturing,Ltd,4891135041.3492775,3409226141.051971,993223266.8885015,1022767842.3155912,136369045.64207885,650,144392135.4436791,143095044.903139,11-Aug-2024,2024,12-Jun-2024,Kano,Gwale,www.elizadewestafricaltd.com.ng,"CIT,VAT,WHT,CGT"
652fc7ee-486b-4363-b11e-87248fdb9870,RC-734440,7242542007462,Filmhouse Systems LLP,Fintech,LLP,761148095.5038615,408532407.4598241,85663322.35241781,122559722.23794723,16341296.298392965,378,90381888.40523899,2063221.9417921507,12-Apr-2020,2020,17-Jan-2026,Oyo,Akinyele,www.filmhousesystemsllp.com.ng,"CIT,VAT,WHT,CGT"
55e03ce6-c162-4ae1-8f50-fc9cfb15c94c,RC-273194,4400545572300,Dangote Sugar Industries PLC,Energy,PLC,2571599182.1270404,1725507143.9521315,422101992.0261845,517652143.18563944,69020285.75808527,136,22991292.672666505,11348438.12364831,24-Jan-2016,2016,29-Jun-2024,Anambra,Onitsha North,www.dangotesugarindustriesplc.ng,"CIT,VAT,WHT,CGT"
f2710bad-6201-443d-a03f-d3a491e169e9,RC-750591,1525413762671,Zenith Ventures Ltd,Manufacturing,Ltd,3715704641.745217,3231601892.5820065,547156452.3296055,969480567.7746019,129264075.70328026,1140,91860265.67215419,116890313.50066209,06-Aug-2013,2013,19-Mar-2025,Lagos,Lagos Island,www.zenithventuresltd.com.ng,"CIT,VAT,WHT,CGT"
44a38839-0c90-41e9-aa6f-49a9fd517f32,RC-920271,5880005606302,Konga Resources LLP,Tech,LLP,997132032.9265516,834441812.7953758,221924221.4127736,250332543.83861274,33377672.511815034,253,68836530.97833714,39006122.161535546,31-Jul-2021,2021,14-Oct-2024,Rivers,Okrika,www.kongaresourcesllp.com.ng,"CIT,VAT,WHT,CGT"
52fce046-5392-4a44-98f3-e38a87668965,RC-833957,4768073545536,Access Bank Nigeria PLC,Agro,PLC,1507766834.6183612,1092018220.395213,261696852.7017024,327605466.11856383,43680728.81580852,935,363509175.5869162,76569931.1702601,01-Sep-2023,2023,14-Dec-2024,Lagos,Mushin,www.accessbanknigeriaplc.ng,"CIT,VAT,WHT,CGT"
712fc287-9a03-418b-aa6c-a8767f7fc689,RC-396292,3530087317155,Andela Technologies NGO/Gte,Energy,NGO/Gte,2338822150.687655,1224961423.6210093,317989953.84024566,367488427.0863028,48998456.94484037,1128,515383670.3737273,72737042.63992816,01-Mar-2025,2025,18-Oct-2024,Kano,Tarauni,www.andelatechnologiesngo/gte.org.ng,"CIT,VAT,WHT,CGT"
a3dbce57-5bb6-46af-a25a-958a88d7e70a,RC-100281,5437045710430,Pointek Holdings LLP,Energy,LLP,1116602061.2778447,723638118.7901987,173490369.14946458,217091435.6370596,28945524.751607947,1160,152734561.22757217,16349504.130022611,29-Oct-2013,2013,17-Apr-2025,Oyo,Egbeda,www.pointekholdingsllp.com.ng,"CIT,VAT,WHT,CGT"
8e9fbced-457c-4ffd-ab09-11fe56e858fd,RC-460583,7663765713434,Glovo Holdings Ltd,Energy,Ltd,3926185680.991912,2137429264.0282211,830758659.890726,641228779.2084663,85497170.56112884,222,37239240.305323,16111314.998891257,31-Aug-2021,2021,04-Mar-2025,Kaduna,Kafanchan,www.glovoholdingsltd.net.ng,"CIT,VAT,WHT,CGT"
243c126c-0d47-4ee0-8763-90b262812a90,RC-163989,1162573844753,Opay Ventures LLP,Tech,LLP,1522400616.3285675,1300642418.2797678,225252393.8643462,390192725.4839303,52025696.73119071,1132,34165689.90888632,54638764.433021635,19-Sep-2011,2011,09-Jun-2024,Kano,Kano Municipal,www.opayventuresllp.com.ng,"CIT,VAT,WHT,CGT"
d1582b40-c03e-4e3c-a929-d07d3e1bd582,RC-707954,4776064167006,Ardova Networks NGO/Gte,Retail,NGO/Gte,1137333039.673404,747648963.2074931,263450809.9949997,224294688.9622479,29905958.528299723,57,13363228.118945254,28397823.876896434,10-Jan-2013,2013,20-Nov-2024,Abuja (FCT),Kuje,www.ardovanetworksngo/gte.org.ng,"CIT,VAT,WHT,CGT"
fcbba296-8bdf-48ef-bd37-fcbbb5c3288f,RC-113132,1038404557444,Flour Mills Systems PLC,Energy,PLC,3657257075.0645633,2344376566.730002,406570094.23119843,703312970.0190005,93775062.66920008,1016,364494232.4947923,45884536.95947438,07-Nov-2024,2024,05-Feb-2024,Akwa Ibom,Eket,www.flourmillssystemsplc.ng,"CIT,VAT,WHT,CGT"
82aa041c-2659-46b4-afb0-11605ad83c45,RC-588912,2167866137502,MTN Networks Ltd,Agro,Ltd,2226974321.705108,1831902159.6017125,453513731.56762785,549570647.8805137,73276086.3840685,1146,279358920.9938222,79891901.8181444,09-Oct-2014,2014,28-Nov-2024,Kano,Tarauni,www.mtnnetworksltd.net.ng,"CIT,VAT,WHT,CGT"
39630ce2-811f-4067-84d6-a7a5b69da8c5,RC-708286,7445752401076,Rack Centre Global PLC,Energy,PLC,866606751.6540619,681033528.6278841,138340956.16820976,204310058.58836523,27241341.145115368,623,196258116.19944307,45971815.70595188,28-Sep-2018,2018,23-Nov-2024,Edo,Oredo,www.rackcentreglobalplc.com.ng,"CIT,VAT,WHT,CGT"
c6207a1f-7147-4ccd-926c-02ae27038246,RC-721162,8542482807306,ABC Transport Systems NGO/Gte,Energy,NGO/Gte,2248323587.001571,1699671833.2463684,453550056.7187838,509901549.9739105,67986873.32985474,473,117552363.6033802,88719173.84683338,15-Jan-2021,2021,13-Feb-2025,Abuja (FCT),Abaji,www.abctransportsystemsngo/gte.ng,"CIT,VAT,WHT,CGT"
0ad6fa7e-e712-4912-a924-1b7218582819,RC-100234,5867216185408,MTN Enterprises LLP,Retail,LLP,3752496817.5822964,3584076196.0873623,464413478.8551164,1075222858.8262086,143363047.8434945,822,128043503.21391681,223532020.1238178,18-Jul-2015,2015,09-Feb-2024,Delta,Ughelli North,www.mtnenterprisesllp.com.ng,"CIT,VAT,WHT,CGT"
cf04dbeb-5080-406e-8ce9-268495061d26,RC-307784,0317366022456,Elizade Global NGO/Gte,Tech,NGO/Gte,1515808927.4062831,800227799.0379336,279248860.88848644,240068339.71138006,32009111.961517345,177,39774261.98288724,49897776.14819653,13-Oct-2014,2014,25-Feb-2024,Anambra,Nnewi North,www.elizadeglobalngo/gte.org.ng,"CIT,VAT,WHT,CGT"
a916e646-f449-4e6b-86d7-294120cb1e7e,RC-881102,2033386428765,UBA Group PLC,Manufacturing,PLC,4706004271.509165,2384122379.171988,699995310.3066424,715236713.7515963,95364895.16687952,139,7375493.886944493,93875464.32794948,03-Nov-2024,2024,07-Dec-2025,Rivers,Obio-Akpor,www.ubagroupplc.ng,"CIT,VAT,WHT,CGT"
013153c4-3e20-4a40-900d-df1cc243228b,RC-283566,7081406777541,Honeywell Resources LLP,Manufacturing,LLP,3624312184.64974,2255852731.2941146,532063991.35700095,676755819.3882344,90234109.25176458,873,208164305.19969583,56215321.118227646,28-Apr-2014,2014,19-Jan-2026,Lagos,Ifako-Ijaiye,www.honeywellresourcesllp.com.ng,"CIT,VAT,WHT,CGT"
ba4830f0-257e-4279-bd74-7ea198b7db15,RC-719182,6761180203884,Access Bank Logistics PLC,Tech,PLC,3576898847.847193,2529896954.8152256,736352206.9064962,758969086.4445677,101195878.19260903,71,21080057.15505121,51449490.74781362,08-Nov-2025,2025,14-Sep-2024,Rivers,Port Harcourt,www.accessbanklogisticsplc.com.ng,"CIT,VAT,WHT,CGT"
6827d0e0-046b-4ef8-8caf-7127b3f79ea5,RC-629341,8314525172834,Airtel Nigeria Ltd,Energy,Ltd,880736956.7508303,556862228.2849158,183863346.33017492,167058668.48547474,22274489.131396633,256,36770087.808347754,24345561.859045863,25-Jul-2013,2013,07-Apr-2025,Ogun,Abeokuta North,www.airtelnigerialtd.com.ng,"CIT,VAT,WHT,CGT"
8ee3285e-b091-4e47-bf1a-48b761b8cfd5,RC-329050,4484855650703,Elizade Logistics PLC,Energy,PLC,126591776.09382038,64954988.7684196,10876355.654948762,19486496.63052588,0.0,58,1852449.7335404838,2863898.190194782,04-Dec-2019,2019,12-May-2025,Oyo,Ibadan South-West,www.elizadelogisticsplc.ng,"CIT,VAT,WHT,CGT"
eb00d391-d3b9-4837-a717-aa1e29dbde42,RC-150663,8224820275046,Zenith Group LLP,Tech,LLP,3618039612.04786,3305547115.7840767,838871181.9510262,991664134.7352229,132221884.63136306,432,167898724.4301031,196131938.4585999,28-Sep-2020,2020,27-Mar-2024,Ogun,Abeokuta South,www.zenithgroupllp.com.ng,"CIT,VAT,WHT,CGT"
17e65e23-ca71-4c56-b2e0-dd1ee324f934,RC-119323,4833448374042,BUA Cement Group Ltd,Retail,Ltd,1170332500.2682498,611141408.2122247,199644678.6422434,183342422.46366742,24445656.32848899,803,271880849.7331664,37298469.97120692,21-Dec-2012,2012,08-Oct-2025,Oyo,Akinyele,www.buacementgroupltd.com.ng,"CIT,VAT,WHT,CGT"
f1f3b893-0ad1-49eb-a17b-0419748e2f19,RC-474194,4670222560752,Semicolon West Africa PLC,Manufacturing,PLC,4813689953.784774,3807258809.470112,424785364.2016417,1142177642.8410335,152290352.37880448,791,361102062.17364275,11579934.883901237,30-May-2017,2017,24-Aug-2024,Rivers,Obio-Akpor,www.semicolonwestafricaplc.com.ng,"CIT,VAT,WHT,CGT"
ddfa5d9d-b03b-47d4-9d4b-35e97e5fe0fe,RC-214511,3616124673430,Ardova Technologies NGO/Gte,Energy,NGO/Gte,1595375029.2060375,1029663255.950493,246420940.64368096,308898976.7851479,41186530.23801972,1131,86330188.3323396,24131455.844891306,21-Mar-2025,2025,06-Sep-2025,Akwa Ibom,Uyo,www.ardovatechnologiesngo/gte.org.ng,"CIT,VAT,WHT,CGT"
bd0b8949-a6b6-44a4-972b-1309ed65ccee,RC-713670,2180870723523,Zenith Bank Logistics Ltd,Manufacturing,Ltd,3413671477.432025,2997171692.0004997,807426733.714579,899151507.6001499,119886867.68001999,50,23374658.5825864,148089084.16531277,22-Dec-2020,2020,22-Dec-2024,Ogun,Abeokuta North,www.zenithbanklogisticsltd.com.ng,"CIT,VAT,WHT,CGT"
a6486fe3-1ca7-445e-a3e0-25b9c491a8cf,RC-200956,0353817130824,BUA Cement Technologies LLP,Manufacturing,LLP,3467361498.504075,2528627782.6833243,492265904.6353977,758588334.8049973,101145111.30733298,610,90957978.411349,182405574.1021291,02-Oct-2013,2013,27-Jan-2025,Abuja (FCT),Kwali,www.buacementtechnologiesllp.com.ng,"CIT,VAT,WHT,CGT"
c1bbf503-a5f2-4b9a-8f62-3847c97db548,RC-100471,7126144401862,First Bank West Africa Ltd,Tech,Ltd,4499706454.175897,2364420347.6966743,398736590.234531,709326104.3090023,94576813.90786697,1181,563697391.4833347,56018602.532538325,07-Feb-2011,2011,18-Dec-2024,Lagos,Agege,www.firstbankwestafricaltd.com.ng,"CIT,VAT,WHT,CGT"
81c88eb4-5a7a-4d51-a4c3-131bdd750b30,RC-911257,2478353254126,Access Networks NGO/Gte,Tech,NGO/Gte,3722550187.7108636,3673614307.932791,466908093.6362831,1102084292.3798373,146944572.31731164,846,49254369.2572556,200860068.69261956,15-Oct-2019,2019,18-Jun-2025,Kaduna,Kaduna North,www.accessnetworksngo/gte.ng,"CIT,VAT,WHT,CGT"
7734a663-3601-468d-9ab1-5c973f6ae628,RC-142782,1652327762304,Semicolon West Africa LLP,Manufacturing,LLP,4969120658.858988,2879252215.7517443,1138439078.5278473,863775664.7255232,115170088.63006978,1188,439161086.60447663,49006932.502864465,04-Mar-2014,2014,27-Sep-2024,Anambra,Awka South,www.semicolonwestafricallp.com.ng,"CIT,VAT,WHT,CGT"
9e87ac6e-eb67-418e-a3a4-d56a3b3ae6a3,RC-518003,4525358403813,Elizade Solutions PLC,Tech,PLC,2688850074.47984,1538928697.9602368,664575628.8856131,461678609.388071,61557147.918409474,261,50149568.452408426,21929426.617034893,11-Aug-2011,2011,14-Jul-2024,Lagos,Alimosho,www.elizadesolutionsplc.ng,"CIT,VAT,WHT,CGT"
17a102df-b777-4e21-be63-e9064241ee0c,RC-966524,1014103808603,Flutterwave Systems Ltd,Tech,Ltd,4494760430.937529,4326654746.34726,912592739.5862817,1297996423.9041781,173066189.85389042,978,176414207.13416892,237545006.18170756,10-Sep-2016,2016,17-Nov-2024,Anambra,Onitsha North,www.flutterwavesystemsltd.net.ng,"CIT,VAT,WHT,CGT"
aef9a680-2199-4ee3-b1e5-c2ab913445b0,RC-684437,4083474500127,Glovo Technologies PLC,Energy,PLC,1418495019.86443,1360632729.947437,344292512.30399126,408189818.9842311,54425309.19789749,441,176678763.70412,19505671.579459254,09-Aug-2015,2015,07-Sep-2025,Lagos,Ifako-Ijaiye,www.glovotechnologiesplc.ng,"CIT,VAT,WHT,CGT"
c4608a7e-ec8f-4688-b227-261b38e62f89,RC-404686,3265110415386,Interswitch Global Ltd,Energy,Ltd,69339569.51806258,61284979.6678346,11294688.839759136,18385493.90035038,0.0,1187,262290837.76611853,948952.9730922836,09-Dec-2012,2012,14-Jan-2026,Abuja (FCT),Kwali,www.interswitchgloballtd.net.ng,"CIT,VAT,WHT,CGT"
734e9a67-ea65-4ef6-b6bc-7fa8bce9752e,RC-833952,6548667774814,Flutterwave Group NGO/Gte,Retail,NGO/Gte,4627856244.801735,2728044849.974651,836411182.4594035,818413454.9923953,109121793.99898604,1160,59065958.55389484,102237393.21926194,23-Aug-2014,2014,26-Sep-2024,Rivers,Eleme,www.flutterwavegroupngo/gte.org.ng,"CIT,VAT,WHT,CGT"
4798504b-cc6b-4816-a50a-5cd5bc807fed,RC-577693,6000266761056,Semicolon Africa Global LLP,Retail,LLP,1145251812.111469,641464376.6977649,151909861.77922258,192439313.00932947,25658575.067910597,840,195385858.45201537,42958826.28549251,02-Mar-2023,2023,07-Jun-2024,Lagos,Oshodi-Isolo,www.semicolonafricagloballlp.com.ng,"CIT,VAT,WHT,CGT"
